parent_theme_id,parent_theme_label,candidate_term,candidate_term_norm,candidate_score,pilot_docfreq,stem_score,name_noise_flag,candidate_source
TH059,Institutional Perspectives Political,related water,related water,4.936991059825232,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,bertjaan,bertjaan,4.936991059825232,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,activities performed,activities performed,4.936991059825232,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,international environmental treaty,international environmental treaty,4.936991059825232,2,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,reinalda,reinalda,4.936991059825232,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,underlie,underlie,4.936991059825232,2,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,making international organizations,making international organizations,4.936991059825232,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,directing,directing,4.936991059825232,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,territorially,territorially,4.936991059825232,3,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,informal institutions,informal institutions,4.936991059825232,2,2,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,journal policy,journal policy,4.936991059825232,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,environmental governance process,environmental governance process,4.936694340523356,0,1,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,evolve time,evolve time,4.936694340523356,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,incoherent,incoherent,4.936694340523356,1,1,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,grasslands,grasslands,4.936694340523356,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,policy innovation,policy innovation,4.936694340523356,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,elements international,elements international,4.936694340523356,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,central governance,central governance,4.936694340523356,2,1,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,future environmental,future environmental,4.936694340523356,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,market oriented,market oriented,4.936694340523356,2,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,cent gdp,cent gdp,4.936694340523356,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,efforts minimal,efforts minimal,4.936694340523356,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,effects instance,effects instance,4.936694340523356,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,building concern,building concern,4.936694340523356,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,science strategy,science strategy,4.936694340523356,0,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,range governance,range governance,4.936694340523356,0,1,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,international organizations edited,international organizations edited,4.936694340523356,1,0,False,pilot_logodds_distinctive_ngram
TH059,Institutional Perspectives Political,groom,groom,4.936694340523356,2,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,organisational effectiveness,organisational effectiveness,7.5494313737984795,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,contextual variables,contextual variables,7.238732893368199,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,variation effectiveness,variation effectiveness,7.037790532596037,0,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,speciﬁc policy,speciﬁc policy,7.037790532596037,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,explain variation effectiveness,explain variation effectiveness,6.7862045127871164,0,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,speciﬁc inﬂuence,speciﬁc inﬂuence,6.7862045127871164,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,environmental operation,environmental operation,6.7862045127871164,0,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,follow meetings,follow meetings,6.449460758379821,0,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,ness,ness,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,research methodology,research methodology,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,onsson,onsson,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,regimes inﬂuence,regimes inﬂuence,6.449460758379821,0,1,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,org biermann bauer,org biermann bauer,6.449460758379821,1,0,True,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,operating ﬁeld,operating ﬁeld,6.449460758379821,0,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,brechin,brechin,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,governance project free,governance project free,6.449460758379821,1,1,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,org biermann,org biermann,6.449460758379821,1,0,True,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,strategy assessing,strategy assessing,6.449460758379821,0,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,autonomous organisation,autonomous organisation,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,ness brechin,ness brechin,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,glogov org biermann,glogov org biermann,6.449460758379821,1,0,True,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,environmental policy diffusion,environmental policy diffusion,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,tews,tews,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,explaining organisational,explaining organisational,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH060,International Organisations Learning,explaining organisational effectiveness,explaining organisational effectiveness,6.449460758379821,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,emas,emas,8.03204192729553,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,unep engagement,unep engagement,8.03204192729553,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,new empowered spaces,new empowered spaces,8.03204192729553,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,empowered spaces,empowered spaces,8.03204192729553,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,new empowered,new empowered,8.03204192729553,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,participatory deliberative,participatory deliberative,8.03204192729553,0,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,igos engage,igos engage,6.933427505439713,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,empowered,empowered,6.426540722424016,5,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,public space,public space,6.425225332382685,3,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,complementarity,complementarity,6.422599748481463,3,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,provide needed,provide needed,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,review recursive phase,review recursive phase,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,governance strengthening,governance strengthening,6.421289545527372,2,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,sits,sits,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,schemes private,schemes private,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,schemes like,schemes like,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,review recursive,review recursive,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,enlisting,enlisting,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,schemes help,schemes help,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,firms industry groups,firms industry groups,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,company codes conduct,company codes conduct,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,company codes,company codes,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,participants engaging,participants engaging,6.421289545527372,1,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,igos inter state,igos inter state,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,igos inter,igos inter,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,governance current governance,governance current governance,6.421289545527372,1,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,clearing,clearing,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,systems issue,systems issue,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,clearing house,clearing house,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,groups private,groups private,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,client,client,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,inter state bodies,inter state bodies,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,significant governance,significant governance,6.421289545527372,2,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,provide incentives,provide incentives,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,focus public,focus public,6.421289545527372,1,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,significantly enhance,significantly enhance,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,direct financing,direct financing,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,procedures internal,procedures internal,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,provide opportunities,provide opportunities,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,providing new,providing new,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,cooperates,cooperates,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,governments igos,governments igos,6.421289545527372,1,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,reducing costs,reducing costs,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,authoritative decisions,authoritative decisions,6.421289545527372,2,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,light coordination,light coordination,6.421289545527372,2,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,sector specific,sector specific,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,private public private,private public private,6.421289545527372,0,1,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,state agencies,state agencies,6.421289545527372,2,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,recursive phase,recursive phase,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,stevenson,stevenson,6.421289545527372,1,0,False,pilot_logodds_distinctive_ngram
TH061,Orchestration Regulatory Cooperation,leverage unep,leverage unep,6.421289545527372,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,hai europe,hai europe,6.964111648897521,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,partnership initiatives,partnership initiatives,6.008773517335295,1,1,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,persons united,persons united,6.007898634078966,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,dependent private sector,dependent private sector,6.007898634078966,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,international forum partnership,international forum partnership,6.007898634078966,0,1,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,table multi,table multi,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,table multi year,table multi year,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,united nations civil,united nations civil,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,dependent private,dependent private,6.007898634078966,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,persons united nations,persons united nations,6.007898634078966,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,nations civil society,nations civil society,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,civil society relations,civil society relations,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,burden responsibility,burden responsibility,6.007898634078966,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,governance participatory,governance participatory,6.007898634078966,1,2,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,strengthening institutional framework,strengthening institutional framework,6.007898634078966,0,1,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,secretary general annan,secretary general annan,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,general annan,general annan,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,nations civil,nations civil,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,eminent persons united,eminent persons united,6.007898634078966,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,launched summit,launched summit,6.007898634078966,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,ii partnership initiatives,ii partnership initiatives,6.007898634078966,1,1,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,year work,year work,6.007898634078966,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,forum partnership,forum partnership,6.007898634078966,0,1,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,strengthening institutional,strengthening institutional,5.245931772425646,1,1,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,levels local,levels local,5.245931772425646,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,changing unsustainable,changing unsustainable,5.187439901366999,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,changing unsustainable patterns,changing unsustainable patterns,5.187439901366999,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,initiatives means implementation,initiatives means implementation,4.986593798081209,0,1,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,africa regional initiatives,africa regional initiatives,4.986593798081209,0,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,implementation institutions,implementation institutions,4.986593798081209,1,2,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,poverty eradication changing,poverty eradication changing,4.986593798081209,1,0,False,pilot_logodds_distinctive_ngram
TH062,Partnerships Sustainable Development,management natural resource,management natural resource,4.986593798081209,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,vertical coherence good,vertical coherence good,7.60987437050254,1,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,building integrated,building integrated,7.60987437050254,1,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,building integrated management,building integrated management,7.60987437050254,1,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,ecosystem approach legal,ecosystem approach legal,7.60987437050254,1,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,partnerships institutional,partnerships institutional,7.60987437050254,1,2,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,coherence good,coherence good,7.60987437050254,1,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,partnerships institutional strengthening,partnerships institutional strengthening,7.60987437050254,1,2,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,capacity building integrated,capacity building integrated,7.60987437050254,1,2,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,coherence good governance,coherence good governance,7.60987437050254,1,2,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,approach legal,approach legal,7.60987437050254,1,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,approach legal regulatory,approach legal regulatory,7.60987437050254,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,management ecosystem,management ecosystem,6.511259946829531,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,management ecosystem approach,management ecosystem approach,6.511259946829531,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,integrated management ecosystem,integrated management ecosystem,6.511259946829531,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,vertical coherence,vertical coherence,6.511259946829531,1,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,integration economic social,integration economic social,6.511259946829531,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,legal regulatory frameworks,legal regulatory frameworks,6.001292122058973,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,integration economic,integration economic,6.0004321880540825,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,key references,key references,6.0004321880540825,1,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,strategic implications,strategic implications,6.0004321880540825,2,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,strengthening implementation,strengthening implementation,5.999572996567569,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,law strengthening,law strengthening,5.999572996567569,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,action support,action support,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,nations based mandates,nations based mandates,5.999572996567569,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,processes section,processes section,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,good governance johannesburg,good governance johannesburg,5.999572996567569,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,grasslands,grasslands,5.999572996567569,1,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,increasing effectiveness,increasing effectiveness,5.999572996567569,1,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,efficiency limiting overlap,efficiency limiting overlap,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,calling governments,calling governments,5.999572996567569,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,efficiency limiting,efficiency limiting,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,did manage,did manage,5.999572996567569,1,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,united nations based,united nations based,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,case lake,case lake,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,case lake peipsi,case lake peipsi,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,debt climate,debt climate,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,institutions national,institutions national,5.999572996567569,0,1,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,international organizations outside,international organizations outside,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,use rights,use rights,5.999572996567569,2,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,environmental bodies,environmental bodies,5.999572996567569,1,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,technological resources,technological resources,5.999572996567569,2,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,reconcile ecological,reconcile ecological,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH063,Horizontal Coordination Cooperation,reconcile ecological debt,reconcile ecological debt,5.999572996567569,0,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,development ifsd,development ifsd,6.098977062100089,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,options paper,options paper,5.33702672134478,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,cake,cake,5.0003626197958875,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,systems required,systems required,5.0003626197958875,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,systems environmental governance,systems environmental governance,5.0003626197958875,0,1,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,index php,index php,5.0003626197958875,2,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,pt xi,pt xi,5.0003626197958875,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,woods institutions world,woods institutions world,5.0003626197958875,0,1,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,stripple public private,stripple public private,5.0003626197958875,0,1,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,workable,workable,5.0003626197958875,3,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,stripple public,stripple public,5.0003626197958875,0,1,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,stripple,stripple,5.0003626197958875,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,transnational climate,transnational climate,5.0003626197958875,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,institutions world trade,institutions world trade,5.0003626197958875,0,1,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,chairs options paper,chairs options paper,5.0003626197958875,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,upheaval,upheaval,5.0003626197958875,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,chairs options,chairs options,5.0003626197958875,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,crossroads,crossroads,5.0003626197958875,3,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,ifsd,ifsd,4.490104086693966,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,treaty based,treaty based,4.489534842389168,2,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,environmental rights,environmental rights,4.489534842389168,3,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,informal consultative process,informal consultative process,4.489534842389168,1,1,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,current arrangements,current arrangements,4.489534842389168,3,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,development fund,development fund,4.489534842389168,2,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,inter state negotiations,inter state negotiations,4.489534842389168,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,state negotiations,state negotiations,4.489534842389168,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,avoided,avoided,4.489534842389168,3,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,international regional national,international regional national,4.489534842389168,2,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,issues lack,issues lack,4.489534842389168,1,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,identical,identical,4.489534842389168,4,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,attain,attain,4.489534842389168,2,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,did little,did little,4.489534842389168,2,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,rhetoric,rhetoric,4.489534842389168,2,0,False,pilot_logodds_distinctive_ngram
TH064,Institutional Framework Sustainable,menu,menu,4.489534842389168,3,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,effectiveness intergovernmental organisations,effectiveness intergovernmental organisations,5.448057108862352,0,1,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,climate change climatic,climate change climatic,5.448057108862352,1,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,absence epistemic,absence epistemic,5.448057108862352,0,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,ecological management ideas,ecological management ideas,5.448057108862352,1,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,change climatic,change climatic,5.448057108862352,1,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,risse simmons,risse simmons,5.448057108862352,2,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,management ideas,management ideas,5.448057108862352,1,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,speciﬁc policy,speciﬁc policy,5.448057108862352,1,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,change climatic change,change climatic change,5.448057108862352,1,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,management entire,management entire,5.196685580141757,0,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,management entire ecosystems,management entire ecosystems,5.196685580141757,0,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,coherent plans,coherent plans,5.196685580141757,1,1,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,coherent plans management,coherent plans management,5.196685580141757,0,1,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,carlsnaes risse simmons,carlsnaes risse simmons,5.196685580141757,2,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,community technical understanding,community technical understanding,5.196685580141757,1,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,domain ecological,domain ecological,5.196685580141757,0,0,False,pilot_logodds_distinctive_ngram
TH065,International Environmental Regimes,european air,european air,5.196685580141757,1,0,False,pilot_logodds_distinctive_ngram
